detect_id,frame_id,local_id,x,y,w,h
29,16809,14160,1150.30,0.00,74.17,209.58
30,16809,14161,1675.39,180.41,244.61,486.22
23,16810,14162,896.01,0.00,63.99,236.00
26,16810,14163,1692.56,13.59,78.43,261.78
27,16810,14164,1070.40,34.35,93.92,273.20
29,16810,14165,1144.01,0.00,78.70,209.13
30,16810,14166,1675.85,182.33,244.15,493.86
23,16811,14167,896.62,0.00,63.38,236.00
26,16811,14168,1685.23,13.19,84.42,271.65
27,16811,14169,1072.88,31.69,90.31,276.17
29,16811,14170,1139.03,0.00,82.43,208.30
30,16811,14171,1676.69,185.36,243.31,501.53
23,16812,14172,896.20,0.00,63.80,236.00
26,16812,14173,1680.61,13.71,86.00,278.62
27,16812,14174,1077.81,28.89,84.32,279.09
29,16812,14175,1134.61,0.00,86.43,210.00
30,16812,14176,1678.35,195.59,241.65,497.00
23,16813,14177,896.70,0.00,63.30,236.00
26,16813,14178,1679.51,13.90,83.37,271.50
27,16813,14179,1080.83,26.68,80.97,281.34
29,16813,14180,1132.33,0.00,87.97,209.32
30,16813,14181,1682.33,187.56,237.67,509.51
23,16814,14182,896.89,0.00,62.45,236.00
26,16814,14183,1669.88,14.65,91.00,270.10
27,16814,14184,1081.76,24.69,80.65,283.34
29,16814,14185,1132.20,0.00,86.60,209.73
30,16814,14186,1685.13,158.50,234.87,544.66
23,16815,14187,896.97,0.00,62.79,236.00
26,16815,14188,1663.86,12.93,95.02,281.58
27,16815,14189,1083.37,23.43,78.59,284.60
29,16815,14190,1133.60,0.00,84.04,209.88
30,16815,14191,1690.17,163.74,229.83,540.27
23,16816,14192,897.00,0.00,62.26,236.00
27,16816,14193,1085.21,22.45,76.61,286.24
29,16816,14194,1134.93,0.00,81.03,209.95
30,16816,14195,1698.05,168.41,221.95,535.57
23,16817,14196,897.67,0.00,61.39,235.34
27,16817,14197,1086.45,20.90,76.03,287.37
29,16817,14198,1134.22,0.00,82.51,209.97
30,16817,14199,1758.72,177.39,161.28,526.35
23,16818,14200,897.92,0.00,61.74,235.75
27,16818,14201,1088.86,19.14,73.88,289.63
29,16818,14202,1134.00,0.00,81.08,209.98
30,16818,14203,1778.98,178.04,141.02,529.38
23,16819,14204,898.01,0.00,61.87,235.91
27,16819,14205,1091.00,17.93,72.53,291.03
29,16819,14206,1134.02,0.00,79.84,209.99
30,16819,14207,1743.59,188.09,176.41,520.55
23,16820,14208,898.04,0.00,61.93,235.31
27,16820,14209,1092.36,16.93,71.46,291.44
29,16820,14210,1134.77,0.00,78.03,208.01
30,16820,14211,1731.83,192.47,188.17,523.09
23,16821,14212,898.71,0.00,61.29,235.08
27,16821,14213,1093.45,16.01,71.16,292.79
29,16821,14214,1135.12,0.00,77.34,207.92
30,16821,14215,1735.27,202.58,184.73,512.11
23,16822,14216,898.29,0.00,61.72,235.00
27,16822,14217,1095.79,15.10,69.78,293.20
29,16822,14218,1135.30,0.00,77.08,207.90
30,16822,14219,1746.67,200.92,173.33,509.89
23,16823,14220,898.13,0.00,61.88,234.97
27,16823,14221,1097.25,13.54,70.03,293.91
29,16823,14222,1134.75,0.00,76.99,207.24
30,16823,14223,1739.30,191.52,180.70,523.71
23,16824,14224,898.07,0.00,61.94,234.96
27,16824,14225,1099.05,13.04,70.18,294.75
29,16824,14226,1134.58,0.00,76.96,207.00
30,16824,14227,1763.12,201.06,156.88,528.85
23,16825,14228,898.04,0.00,61.97,235.62
27,16825,14229,1099.64,12.28,70.96,296.30
29,16825,14230,1133.89,0.00,76.95,208.24
30,16825,14231,1777.47,198.06,142.53,555.76
23,16826,14232,898.03,0.00,61.98,235.88
27,16826,14233,1100.46,12.07,71.29,296.15
29,16826,14234,1134.33,0.00,76.29,209.37
30,16826,14235,1782.84,209.80,137.16,561.95
23,16827,14236,898.02,0.00,61.99,235.97
27,16827,14237,1100.70,11.40,72.79,296.68
29,16827,14238,1133.20,0.00,77.38,210.46
30,16827,14239,1786.57,219.52,133.43,564.85
23,16828,14240,898.02,0.00,61.99,235.34
27,16828,14241,1101.40,11.88,73.37,296.81
29,16828,14242,1132.15,0.00,77.78,212.19
30,16828,14243,1793.21,227.06,126.79,566.44
23,16829,14244,898.68,0.00,61.33,235.77
27,16829,14245,1102.93,11.46,72.96,297.45
29,16829,14246,1132.44,0.00,76.62,212.84
30,16829,14247,1795.30,242.23,124.70,559.04
23,16830,14248,898.92,0.00,61.08,235.27
27,16830,14249,1104.77,10.70,72.16,298.30
29,16830,14250,1132.58,0.00,76.18,213.07
30,16830,14251,1788.23,251.16,131.77,558.01
23,16831,14252,899.01,0.00,60.99,235.74
27,16831,14253,1105.41,10.46,72.54,297.91
29,16831,14254,1132.66,0.00,76.01,213.15
30,16831,14255,1795.05,260.91,124.95,558.19
23,16832,14256,899.71,0.00,60.30,235.26
27,16832,14257,1106.26,10.42,72.70,298.37
29,16832,14258,1132.71,0.00,75.96,212.50
30,16832,14259,1798.84,258.46,121.16,571.33
23,16833,14260,899.30,0.00,61.37,235.74
27,16833,14261,1105.21,10.45,74.10,298.50
29,16833,14262,1133.41,0.00,75.28,212.25
30,16833,14263,1807.59,259.98,112.41,581.43
23,16834,14264,898.48,0.00,61.78,235.92
27,16834,14265,1104.12,10.50,75.29,297.85
29,16834,14266,1134.36,0.00,74.37,212.80
30,16834,14267,1810.53,256.46,109.47,594.32
23,16835,14268,898.83,0.00,61.27,235.98
27,16835,14269,1103.01,10.55,77.72,297.56
29,16835,14270,1135.39,0.00,73.36,213.00
30,16835,14271,1820.39,260.80,99.61,595.87
23,16836,14272,899.62,0.00,60.42,236.01
27,16836,14273,1102.57,10.60,79.28,297.43
29,16836,14274,1135.12,0.00,73.67,213.07
30,16836,14275,1820.81,274.09,99.19,583.83
23,16837,14276,899.91,0.00,60.10,236.02
27,16837,14277,1102.37,9.99,80.53,298.67
29,16837,14278,1135.02,0.00,74.46,213.75
30,16837,14279,1824.99,282.32,95.01,577.67
23,16838,14280,900.02,0.00,59.98,236.02
27,16838,14281,1101.63,9.78,82.30,299.12
29,16838,14282,1134.32,0.00,75.42,213.34
30,16838,14283,1829.05,270.01,90.95,589.81
23,16839,14284,899.39,0.00,60.61,236.02
27,16839,14285,1101.98,9.72,83.61,299.26
29,16839,14286,1134.06,0.00,76.45,213.18
30,16839,14287,1830.97,265.29,89.03,595.59
23,16840,14288,899.15,-0.00,60.85,236.02
27,16840,14289,1101.46,9.73,85.40,298.63
29,16840,14290,1135.28,0.00,76.18,213.11
30,16840,14291,1831.48,273.83,88.52,587.85
23,16841,14292,899.72,0.00,60.28,236.01
27,16841,14293,1100.60,9.75,87.36,299.03
29,16841,14294,1134.43,0.00,77.40,213.08
30,16841,14295,1830.83,290.22,89.17,572.84
23,16842,14296,899.93,0.00,60.07,236.01
27,16842,14297,1100.90,10.43,88.09,298.50
29,16842,14298,1134.12,0.00,78.51,213.06
30,16842,14299,1829.81,290.27,90.19,572.40
23,16843,14300,899.35,0.00,60.65,236.01
27,16843,14301,1101.02,10.71,88.98,298.29
29,16843,14302,1134.00,0.00,78.92,213.05
30,16843,14303,1829.34,270.94,90.66,594.74
23,16844,14304,899.13,0.00,61.53,236.01
27,16844,14305,1101.71,10.16,89.30,298.85
29,16844,14306,1132.65,0.00,80.39,213.70
30,16844,14307,1831.09,265.62,88.91,612.81
23,16845,14308,899.04,0.00,61.87,236.67
27,16845,14309,1102.62,9.96,90.04,299.06
29,16845,14310,1132.79,0.00,80.28,214.61
30,16845,14311,1830.98,264.17,89.02,606.68
23,16846,14312,899.01,0.00,61.99,236.26
27,16846,14313,1104.27,9.90,88.99,299.78
29,16846,14314,1132.20,0.00,80.87,214.28
30,16846,14315,1830.88,272.12,89.12,594.20
23,16847,14316,899.66,0.00,61.37,236.10
27,16847,14317,1106.20,9.88,87.24,300.04
29,16847,14318,1132.64,0.00,79.78,214.15
30,16847,14319,1831.44,269.15,88.56,597.28
23,16848,14320,899.24,0.00,61.80,236.04
27,16848,14321,1107.58,9.89,85.88,300.13
29,16848,14322,1132.16,0.00,80.66,214.10
30,16848,14323,1832.27,283.16,87.73,581.25
23,16849,14324,899.08,0.00,61.96,236.01
27,16849,14325,1108.08,9.90,85.36,300.15
29,16849,14326,1131.33,0.00,80.99,214.07
30,16849,14327,1832.52,289.14,87.48,575.71
23,16850,14328,899.68,0.00,61.35,236.00
27,16850,14329,1108.24,9.25,85.82,301.47
29,16850,14330,1131.67,0.00,81.10,214.06
30,16850,14331,1832.56,302.58,87.44,561.69
23,16851,14332,899.25,0.00,61.78,236.00
27,16851,14333,1108.94,9.01,85.33,301.95
29,16851,14334,1131.82,0.00,81.13,214.05
30,16851,14335,1833.20,334.95,86.80,529.68
23,16852,14336,899.08,0.00,61.94,236.66
27,16852,14337,1110.51,8.27,84.48,303.44
29,16852,14338,1131.22,0.00,81.79,214.04
30,16852,14339,1834.07,356.37,85.93,521.26
23,16853,14340,899.02,0.00,62.00,236.25
27,16853,14341,1111.07,8.65,84.82,303.99
29,16853,14342,1131.66,0.00,81.37,214.70
30,16853,14343,1833.68,359.71,86.32,521.14
23,16854,14344,899.00,0.00,62.02,236.09
27,16854,14345,1112.58,9.47,83.62,303.51
29,16854,14346,1132.49,0.00,80.54,214.94
30,16854,14347,1833.50,289.57,86.50,586.99
23,16855,14348,898.99,0.00,62.03,236.03
27,16855,14349,1115.12,9.79,81.84,304.64
29,16855,14350,1132.82,0.00,80.22,215.03
30,16855,14351,1835.40,349.77,84.60,535.46
23,16856,14352,898.99,0.00,62.03,236.01
27,16856,14353,1116.70,9.91,80.51,305.04
29,16856,14354,1133.60,0.00,79.43,215.06
23,16857,14355,898.99,0.00,62.03,236.00
27,16857,14356,1117.92,9.96,79.36,305.18
29,16857,14357,1135.22,0.00,77.14,214.40
23,16858,14358,898.99,0.00,62.02,236.00
27,16858,14359,1119.00,9.32,78.28,307.19
29,16858,14360,1135.83,0.00,76.28,213.49
23,16859,14361,899.65,0.00,61.36,236.00
27,16859,14362,1120.02,9.08,77.90,308.59
29,16859,14363,1136.04,0.00,75.98,213.80
23,16860,14364,899.90,0.00,61.11,236.00
27,16860,14365,1120.36,8.99,77.78,309.10
29,16860,14366,1136.11,0.00,75.88,213.93
23,16861,14367,899.99,0.00,61.02,236.00
27,16861,14368,1120.45,10.28,77.76,307.95
29,16861,14369,1136.12,0.00,76.52,213.97
23,16862,14370,900.03,0.00,60.98,236.00
27,16862,14371,1120.44,11.43,78.44,306.83
29,16862,14372,1136.12,0.00,76.77,213.99
23,16863,14373,900.03,0.00,60.97,236.00
27,16863,14374,1120.41,11.86,79.36,306.38
29,16863,14375,1136.11,0.00,76.87,214.00
23,16864,14376,900.03,0.00,60.97,236.00
27,16864,14377,1120.37,12.02,79.72,306.21
29,16864,14378,1136.10,0.00,76.91,214.66
23,16865,14379,900.03,0.00,60.97,236.00
27,16865,14380,1120.33,12.07,79.21,306.13
29,16865,14381,1136.75,0.00,76.27,214.25
23,16866,14382,900.03,0.00,60.98,236.00
27,16866,14383,1120.29,11.42,79.02,306.76
29,16866,14384,1136.99,0.00,76.70,214.09
23,16867,14385,900.03,0.00,60.98,236.00
27,16867,14386,1120.26,11.83,78.95,306.33
29,16867,14387,1136.41,0.00,77.53,214.03
23,16868,14388,900.02,0.00,60.98,236.00
27,16868,14389,1120.89,11.98,77.61,306.82
29,16868,14390,1136.84,0.00,77.18,214.01
23,16869,14391,900.02,0.00,60.98,236.00
27,16869,14392,1121.11,13.36,77.11,305.68
29,16869,14393,1138.32,0.00,75.07,214.00
30,16869,14394,1661.01,353.86,259.08,717.95
23,16870,14395,900.02,0.00,60.99,236.66
27,16870,14396,1121.17,13.87,76.93,305.24
29,16870,14397,1138.88,0.00,74.27,213.34
30,16870,14398,1643.05,344.29,277.04,737.16
23,16871,14399,900.02,0.00,60.99,236.91
27,16871,14400,1121.18,13.39,77.54,305.74
29,16871,14401,1140.40,0.00,72.65,213.75
30,16871,14402,1628.60,358.69,291.47,726.20
23,16872,14403,900.67,0.00,60.33,236.34
27,16872,14404,1121.17,13.20,77.12,305.26
29,16872,14405,1140.29,0.00,73.40,213.91
30,16872,14406,1616.69,338.61,303.37,747.10
23,16873,14407,900.26,0.00,60.74,236.78
27,16873,14408,1121.16,13.12,77.63,305.08
29,16873,14409,1140.90,0.00,72.36,213.97
30,16873,14410,1607.15,378.98,312.91,706.80
23,16874,14411,900.10,0.00,60.90,236.95
27,16874,14412,1121.14,13.09,77.17,305.68
29,16874,14413,1141.77,0.00,71.98,212.67
30,16874,14414,1597.97,410.36,322.08,674.83
23,16875,14415,900.04,0.00,60.96,237.01
27,16875,14416,1121.12,13.73,77.00,305.24
29,16875,14417,1142.08,0.00,71.86,212.18
30,16875,14418,1593.30,427.97,326.75,656.62
23,16876,14419,900.68,0.00,60.32,237.03
27,16876,14420,1121.11,13.97,76.94,305.07
29,16876,14421,1142.18,0.00,71.83,212.00
30,16876,14422,1589.24,431.58,330.81,652.47
23,16877,14423,900.92,0.00,60.08,237.03
27,16877,14424,1120.43,14.71,76.93,303.69
29,16877,14425,1142.20,0.00,71.17,210.62
30,16877,14426,1584.14,317.80,335.90,765.82
23,16878,14427,901.00,0.00,60.00,236.37
27,16878,14428,1120.84,14.32,76.27,304.50
29,16878,14429,1141.53,0.00,71.60,210.10
30,16878,14430,1583.69,282.21,336.35,801.39
23,16879,14431,901.03,0.00,59.97,236.12
27,16879,14432,1120.98,14.83,76.02,303.48
29,16879,14433,1141.92,0.00,71.11,209.92
30,16879,14434,1583.23,296.82,336.81,786.43
23,16880,14435,900.38,0.00,60.62,236.03
27,16880,14436,1121.04,15.67,75.94,302.44
29,16880,14437,1140.74,0.00,72.26,211.19
30,16880,14438,1583.99,272.08,336.04,810.74
23,16881,14439,900.13,0.00,60.87,236.65
27,16881,14440,1121.05,15.98,75.91,302.06
29,16881,14441,1140.94,0.00,72.70,211.02
30,16881,14442,1582.65,276.39,337.38,806.16
23,16882,14443,900.04,0.00,60.96,236.89
27,16882,14444,1121.05,15.43,76.58,303.25
29,16882,14445,1141.02,0.00,72.87,211.62
30,16882,14446,1583.68,359.14,336.34,723.12
23,16883,14447,900.66,0.00,60.34,236.98
27,16883,14448,1121.05,15.87,76.17,302.38
29,16883,14449,1141.70,0.00,72.28,209.87
30,16883,14450,1584.35,368.73,335.68,713.12
23,16884,14451,900.24,0.00,60.76,236.35
27,16884,14452,1120.38,15.37,76.68,303.38
29,16884,14453,1141.96,0.00,72.06,209.87
30,16884,14454,1598.53,384.76,321.49,696.88
23,16885,14455,900.08,0.00,60.92,236.77
27,16885,14456,1120.13,14.51,77.54,304.43
29,16885,14457,1140.72,0.00,72.64,211.87
30,16885,14458,1589.03,403.39,330.99,678.05
23,16886,14459,900.68,0.00,60.32,236.93
27,16886,14460,1120.03,14.84,77.20,304.16
29,16886,14461,1139.60,0.00,73.52,211.96
30,16886,14462,1585.61,419.58,334.40,661.66
23,16887,14463,900.90,0.00,60.10,236.99
27,16887,14464,1120.00,14.97,77.73,304.06
29,16887,14465,1139.17,0.00,73.86,212.66
30,16887,14466,1579.23,428.02,340.78,653.05
23,16888,14467,900.99,0.00,60.01,237.01
27,16888,14468,1119.99,14.35,77.93,304.68
29,16888,14469,1140.33,0.00,72.67,213.58
30,16888,14470,1576.28,433.55,343.74,647.38
23,16889,14471,901.02,0.00,59.98,237.02
27,16889,14472,1120.64,14.78,77.35,304.26
29,16889,14473,1140.11,0.00,72.87,212.61
30,16889,14474,1534.19,437.34,385.82,643.47
23,16890,14475,901.03,0.00,59.97,236.36
27,16890,14476,1120.89,14.94,77.12,304.09
29,16890,14477,1140.69,0.00,72.29,209.58
30,16890,14478,1499.11,441.16,420.90,639.54
23,16891,14479,901.03,0.00,59.97,236.77
27,16891,14480,1120.32,15.00,77.70,304.03
29,16891,14481,1141.57,0.00,71.41,210.43
30,16891,14482,1470.73,444.34,449.28,636.27
23,16892,14483,901.03,0.00,59.97,236.93
27,16892,14484,1120.11,14.36,77.25,304.01
29,16892,14485,1142.57,0.00,70.41,211.42
30,16892,14486,1448.87,448.63,471.14,631.90
23,16893,14487,901.02,0.00,59.98,236.98
27,16893,14488,1120.03,14.77,76.42,303.34
29,16893,14489,1142.93,0.00,70.05,211.80
30,16893,14490,1400.21,452.68,519.80,627.79
23,16894,14491,901.02,0.00,59.98,237.00
27,16894,14492,1120.66,14.93,75.45,303.09
29,16894,14493,1143.06,0.00,69.92,211.94
30,16894,14494,1395.36,457.31,524.65,623.10
23,16895,14495,901.68,0.00,59.32,237.01
27,16895,14496,1120.90,14.99,75.08,302.99
29,16895,14497,1143.10,0.00,69.89,211.33
30,16895,14498,1386.54,460.83,533.47,619.53
23,16896,14499,901.26,0.00,59.74,237.01
27,16896,14500,1120.32,14.35,75.62,304.29
29,16896,14501,1143.77,0.00,68.56,211.10
30,16896,14502,1388.60,464.60,531.41,615.71
23,16897,14503,901.76,0.00,59.24,237.01
27,16897,14504,1120.77,14.11,75.17,304.78
29,16897,14505,1144.01,0.00,68.07,211.02
30,16897,14506,1386.11,467.15,531.32,613.12
23,16898,14507,901.95,0.00,59.05,237.01
27,16898,14508,1120.27,13.36,75.66,306.28
29,16898,14509,1144.09,0.00,67.90,209.00
30,16898,14510,1387.52,465.91,517.31,614.33
23,16899,14511,902.02,0.00,58.98,237.01
27,16899,14512,1120.75,13.08,75.20,306.18
29,16899,14513,1142.78,0.00,68.51,208.24
30,16899,14514,1387.31,464.62,500.83,615.59
23,16900,14515,902.04,0.00,58.96,237.01
27,16900,14516,1120.93,12.98,75.68,306.14
29,16900,14517,1142.95,0.00,68.09,207.31
30,16900,14518,1386.37,462.00,482.91,618.18
23,16901,14519,902.05,0.00,58.95,237.01
27,16901,14520,1120.99,12.94,75.21,306.11
29,16901,14521,1143.01,0.00,67.94,208.30
30,16901,14522,1386.44,460.24,463.86,619.92
23,16902,14523,902.04,0.00,58.96,237.01
27,16902,14524,1120.35,12.28,75.70,307.41
29,16902,14525,1143.03,0.00,67.90,208.02
30,16902,14526,1398.95,458.82,433.05,621.32
23,16903,14527,902.04,0.00,58.96,237.01
27,16903,14528,1120.77,12.03,75.22,307.90
29,16903,14529,1145.02,0.00,66.56,202.63
30,16903,14530,1395.84,456.88,423.54,623.24
23,16904,14531,902.04,0.00,58.96,237.01
27,16904,14532,1120.93,11.28,75.71,308.73
29,16904,14533,1145.10,0.00,66.74,195.92
30,16904,14534,1396.95,456.75,414.80,623.36
23,16905,14535,902.03,0.00,58.97,236.34
27,16905,14536,1120.99,10.35,75.89,309.03
29,16905,14537,1146.45,0.00,64.82,191.45
30,16905,14538,1380.66,456.65,424.60,623.45
23,16906,14539,902.03,0.00,58.97,236.09
27,16906,14540,1121.01,10.01,75.96,309.79
29,16906,14541,1145.60,0.00,65.46,192.56
30,16906,14542,1396.15,457.23,402.97,622.86
23,16907,14543,902.02,0.00,58.31,236.66
27,16907,14544,1120.36,10.55,76.65,309.41
29,16907,14545,1146.61,0.00,64.37,195.03
30,16907,14546,1384.10,458.07,409.10,622.00
23,16908,14547,902.02,0.00,58.73,236.22
27,16908,14548,1120.11,10.77,76.91,309.25
29,16908,14549,1148.99,0.00,61.98,186.72
30,16908,14550,1375.22,461.66,410.70,618.41
23,16909,14551,902.02,0.00,58.89,236.05
27,16909,14552,1120.02,10.86,77.66,309.17
29,16909,14553,1149.85,0.00,61.10,184.95
30,16909,14554,1360.09,460.98,420.08,619.08
23,16910,14555,902.02,0.00,58.95,235.99
27,16910,14556,1120.64,10.90,77.28,309.14
29,16910,14557,1149.48,0.00,61.48,183.03
30,16910,14558,1342.75,460.02,430.90,620.03
23,16911,14559,902.01,0.00,58.98,235.97
27,16911,14560,1120.22,11.58,77.79,308.45
29,16911,14561,1149.99,0.00,60.98,179.72
30,16911,14562,1325.91,458.30,441.58,621.74
23,16912,14563,902.01,0.00,58.99,235.97
27,16912,14564,1120.72,11.84,77.32,308.19
29,16912,14565,1149.49,0.00,61.48,179.24
30,16912,14566,1310.60,458.29,450.21,621.76
23,16913,14567,902.01,0.00,58.99,235.97
27,16913,14568,1120.91,11.94,77.14,308.09
29,16913,14569,1149.29,0.00,61.68,177.13
30,16913,14570,1299.82,457.60,452.81,622.44
23,16914,14571,901.35,0.00,59.65,235.97
27,16914,14572,1120.32,11.98,77.73,308.04
29,16914,14573,1149.20,0.00,62.44,175.75
30,16914,14574,1294.07,455.34,449.14,624.69
23,16915,14575,901.76,0.00,59.25,235.97
27,16915,14576,1120.76,12.66,77.29,307.37
29,16915,14577,1147.84,0.00,65.37,181.34
30,16915,14578,1286.99,451.18,447.65,628.85
23,16916,14579,901.92,0.00,59.09,235.98
27,16916,14580,1120.93,12.91,77.78,307.11
29,16916,14581,1146.67,0.00,66.48,182.12
30,16916,14582,1282.67,447.63,445.70,632.39
23,16917,14583,901.31,0.00,59.69,235.98
27,16917,14584,1120.99,13.66,77.30,305.69
29,16917,14585,1146.21,0.00,67.55,184.43
30,16917,14586,1276.75,442.35,445.58,637.67
23,16918,14587,901.75,0.00,59.26,235.98
27,16918,14588,1120.35,13.94,78.44,305.16
29,16918,14589,1145.39,0.00,67.95,181.38
30,16918,14590,1279.44,437.10,434.94,642.92
23,16919,14591,901.91,0.00,59.09,235.98
27,16919,14592,1116.17,14.04,83.46,304.97
29,16919,14593,1147.69,0.00,66.13,175.58
30,16919,14594,1275.51,431.87,430.86,648.15
23,16920,14595,901.31,0.00,61.01,236.65
27,16920,14596,1113.96,14.07,85.98,304.91
29,16920,14597,1147.92,0.00,65.42,173.44
30,16920,14598,1278.95,425.34,415.39,654.67
23,16921,14599,901.09,0.00,63.68,236.24
27,16921,14600,1110.52,14.08,89.53,304.89
29,16921,14601,1148.01,0.00,65.15,175.37
30,16921,14602,1276.53,424.91,411.63,655.11
23,16922,14603,900.36,0.00,68.58,236.08
27,16922,14604,1110.50,14.07,89.60,304.90
29,16922,14605,1149.36,0.00,63.72,175.46
30,16922,14606,1279.18,420.89,401.65,659.12
23,16923,14607,900.08,0.00,72.99,236.02
27,16923,14608,1112.48,14.07,87.62,304.90
29,16923,14609,1149.86,0.00,63.19,174.87
30,16923,14610,1282.41,414.86,388.63,665.15
23,16924,14611,899.34,0.00,77.25,236.00
27,16924,14612,1115.26,14.06,84.84,305.58
29,16924,14613,1147.38,0.00,64.99,174.02
30,16924,14614,1283.79,412.00,377.22,668.01
23,16925,14615,899.68,0.00,77.65,235.99
27,16925,14616,1117.00,14.05,82.42,305.83
29,16925,14617,1144.49,0.00,67.63,178.38
30,16925,14618,1283.07,405.11,366.49,674.90
23,16926,14619,899.83,0.00,78.38,236.65
27,16926,14620,1118.32,13.39,80.84,306.59
29,16926,14621,1147.29,0.00,64.73,173.45
30,16926,14622,1282.24,397.36,358.75,682.65
23,16927,14623,899.89,0.00,79.91,236.24
27,16927,14624,1118.81,13.13,79.58,306.88
29,16927,14625,1147.75,0.00,64.90,173.57
30,16927,14626,1281.36,392.56,351.45,687.45
23,16928,14627,900.56,0.00,75.31,236.74
27,16928,14628,1118.99,13.04,79.79,306.99
29,16928,14629,1147.26,0.00,65.63,174.96
30,16928,14630,1280.46,383.66,347.70,696.35
23,16929,14631,900.18,0.00,80.03,236.27
27,16929,14632,1119.72,12.34,78.54,307.68
29,16929,14633,1148.39,0.00,64.58,175.50
30,16929,14634,1281.56,375.83,342.54,704.18
23,16930,14635,900.68,0.00,82.37,236.09
27,16930,14636,1119.98,12.08,78.08,307.94
29,16930,14637,1148.83,0.00,64.18,175.72
30,16930,14638,1283.39,366.46,338.88,713.55
23,16931,14639,900.88,0.00,84.54,236.02
27,16931,14640,1119.41,11.99,78.59,308.04
29,16931,14641,1148.32,0.00,64.70,177.80
30,16931,14642,1284.12,357.82,333.73,722.18
23,16932,14643,900.96,0.00,81.47,236.00
27,16932,14644,1119.18,11.29,78.12,308.73
29,16932,14645,1149.45,0.00,63.57,175.96
30,16932,14646,1284.43,353.39,330.06,726.61
23,16933,14647,900.99,0.00,79.52,235.99
27,16933,14648,1119.76,11.04,77.29,308.98
29,16933,14649,1150.54,0.00,62.48,173.93
30,16933,14650,1282.56,349.94,328.26,730.06
23,16934,14651,901.00,0.00,81.40,235.99
27,16934,14652,1120.64,10.95,75.66,309.07
29,16934,14653,1150.94,0.00,62.74,175.17
30,16934,14654,1279.89,345.55,324.45,722.02
23,16935,14655,901.00,0.00,80.12,236.65
27,16935,14656,1120.96,10.92,75.06,309.09
29,16935,14657,1149.09,0.00,65.50,182.25
30,16935,14658,1274.90,340.13,324.59,707.51
23,16936,14659,901.66,0.00,79.58,236.90
27,16936,14660,1121.07,10.92,74.19,309.09
29,16936,14661,1149.70,0.00,65.88,178.39
30,16936,14662,1270.44,334.32,324.81,693.89
23,16937,14663,901.25,0.00,80.68,236.99
27,16937,14664,1121.10,10.92,73.89,309.75
29,16937,14665,1149.93,0.00,66.02,175.52
30,16937,14666,1264.84,330.35,328.38,678.74
23,16938,14667,901.10,0.00,79.11,236.36
27,16938,14668,1121.10,10.93,73.13,309.99
29,16938,14669,1149.36,0.00,66.72,179.76
30,16938,14670,1251.56,327.09,339.78,666.39
23,16939,14671,901.70,0.00,75.16,236.12
27,16939,14672,1120.43,10.94,73.53,309.41
29,16939,14673,1149.14,0.00,66.98,188.54
30,16939,14674,1238.16,322.73,350.65,660.54
23,16940,14675,901.92,0.00,73.65,236.69
27,16940,14676,1120.17,10.94,73.04,308.52
29,16940,14677,1147.09,0.65,68.39,199.61
30,16940,14678,1228.61,319.97,356.79,657.14
23,16941,14679,902.00,0.00,70.43,236.25
27,16941,14680,1119.40,10.95,74.20,308.18
29,16941,14681,1145.66,0.26,70.22,205.78
30,16941,14682,1223.80,316.46,358.49,658.67
23,16942,14683,901.35,0.00,65.85,236.08
27,16942,14684,1119.12,10.96,74.64,308.06
29,16942,14685,1144.47,0.10,71.55,210.07
30,16942,14686,1225.44,313.99,353.22,660.68
23,16943,14687,900.42,0.00,62.83,236.02
27,16943,14688,1119.01,10.30,74.82,308.67
29,16943,14689,1142.72,0.04,73.35,212.29
30,16943,14690,1224.96,310.59,349.85,664.18
23,16944,14691,900.09,0.00,61.13,236.65
27,16944,14692,1118.98,10.72,74.90,308.24
29,16944,14693,1142.71,0.01,73.37,213.06
30,16944,14694,1227.59,308.14,342.62,666.89
23,16945,14695,899.98,0.00,61.27,236.90
27,16945,14696,1118.97,10.22,75.59,308.74
29,16945,14697,1143.38,0.00,72.70,213.25
30,16945,14698,1230.08,306.05,334.58,669.29
23,16946,14699,899.94,0.00,61.37,236.99
27,16946,14700,1118.97,10.03,75.85,308.27
29,16946,14701,1144.31,0.00,71.76,213.24
30,16946,14702,1231.82,303.43,326.27,672.21
23,16947,14703,899.26,0.00,62.13,237.02
27,16947,14704,1118.97,9.97,75.29,308.09
29,16947,14705,1144.02,-0.00,72.04,213.15
30,16947,14706,1231.90,300.60,321.25,675.31
23,16948,14707,899.69,0.00,61.77,237.69
27,16948,14708,1118.97,9.29,75.08,308.68
29,16948,14709,1143.27,-0.00,72.79,213.04
30,16948,14710,1230.67,298.34,318.16,677.80
23,16949,14711,899.18,0.00,62.35,237.94
27,16949,14712,1118.97,9.04,75.00,309.56
29,16949,14713,1143.64,-0.00,72.41,213.58
30,16949,14714,1231.63,296.30,315.79,679.40
23,16950,14715,899.00,0.00,62.58,237.37
27,16950,14716,1119.64,8.95,74.32,309.24
29,16950,14717,1143.80,-0.00,71.59,213.73
30,16950,14718,1231.38,294.34,313.68,680.64
23,16951,14719,898.94,0.00,63.36,237.81
27,16951,14720,1119.23,9.58,74.06,307.79
29,16951,14721,1143.87,-0.00,71.26,213.73
30,16951,14722,1230.68,290.42,302.31,683.07
23,16952,14723,899.59,0.00,63.00,237.31
