,0,1
4991,1807,15338
4992,1807,15357
4993,1807,15376
4994,1807,15414
4995,1807,15433
4996,1807,15452
4997,1807,15471
4998,1807,15490
4999,1807,15509
5000,1807,15547
5001,1807,15566
5002,1807,15585
5003,1807,15604
5004,1807,15623
5005,1807,15642
5006,1807,15661
5007,1807,15680
5008,1810,15754
5009,1810,15922
5010,1810,15938
5011,1810,15954
5012,1810,15986
5013,1810,16001
5014,1810,16016
5015,1810,16031
5016,1810,16046
5017,1810,16061
5018,1810,16076
5019,1810,16091
5020,1810,16105
5021,1810,16136
5022,1810,20808
5023,1817,20552
5024,1817,20573
5025,1825,15155
5026,1825,15188
5027,1825,15206
5028,1825,15224
5029,1825,15243
5030,1825,15262
5031,1825,15300
5032,1825,15338
5033,1825,15357
5034,1825,15376
5035,1825,15395
5036,1825,15414
5037,1825,15433
5038,1825,15452
5039,1825,15471
5040,1825,15490
5041,1825,15509
5042,1825,15528
5043,1825,15547
5044,1825,15566
5045,1825,15585
5046,1825,15604
5047,1825,15623
5048,1825,15642
5049,1825,15661
5050,1825,15680
5051,1825,15809
5052,1828,15754
5053,1828,15922
5054,1828,15938
5055,1828,15954
5056,1828,15986
5057,1828,16001
5058,1828,16016
5059,1828,16031
5060,1828,16046
5061,1828,16061
5062,1828,16076
5063,1828,16091
5064,1828,16105
5065,1828,16136
5066,1828,20808
5067,1843,15155
5068,1843,15172
5069,1843,15188
5070,1843,15206
5071,1843,15224
5072,1843,15243
5073,1843,15262
5074,1843,15300
5075,1843,15319
5076,1843,15338
5077,1843,15357
5078,1843,15376
5079,1843,15395
5080,1843,15414
5081,1843,15433
5082,1843,15452
5083,1843,15471
5084,1843,15490
5085,1843,15491
5086,1843,15509
5087,1843,15510
5088,1843,15528
5089,1843,15529
5090,1843,15547
5091,1843,15566
5092,1843,15567
5093,1843,15585
5094,1843,15586
5095,1843,15604
5096,1843,15623
5097,1843,15642
5098,1843,15643
5099,1843,15661
5100,1843,15680
5101,1843,15718
5102,1843,15737
5103,1843,15756
5104,1843,15775
5105,1843,15792
5106,1843,15809
5107,1843,15843
5108,1846,15754
5109,1846,15922
5110,1846,15938
5111,1846,15954
5112,1846,15970
5113,1846,15986
5114,1846,16001
5115,1846,16016
5116,1846,16031
5117,1846,16046
5118,1846,16061
5119,1846,16076
5120,1846,16091
5121,1846,16105
5122,1846,16136
5123,1846,20808
5124,1862,15155
5125,1862,15172
5126,1862,15188
5127,1862,15206
5128,1862,15224
5129,1862,15243
5130,1862,15262
5131,1862,15300
5132,1862,15319
5133,1862,15338
5134,1862,15357
5135,1862,15376
5136,1862,15395
5137,1862,15414
5138,1862,15433
5139,1862,15452
5140,1862,15471
5141,1862,15491
5142,1862,15509
5143,1862,15510
5144,1862,15529
5145,1862,15547
5146,1862,15548
5147,1862,15566
5148,1862,15567
5149,1862,15585
5150,1862,15586
5151,1862,15604
5152,1862,15623
5153,1862,15643
5154,1862,15661
5155,1862,15662
5156,1862,15680
5157,1862,15681
5158,1862,15700
5159,1862,15718
5160,1862,15737
5161,1862,15756
5162,1862,15775
5163,1862,15792
5164,1862,15809
5165,1862,15826
5166,1862,15843
5167,1865,15754
5168,1865,15922
5169,1865,15938
5170,1865,15954
5171,1865,15986
5172,1865,16001
5173,1865,16016
5174,1865,16031
5175,1865,16046
5176,1865,16061
5177,1865,16076
5178,1865,16091
5179,1865,16105
5180,1865,16120
5181,1865,16136
5182,1881,15319
5183,1881,15338
5184,1881,15357
5185,1881,15376
5186,1881,15395
5187,1881,15414
5188,1881,15433
5189,1881,15452
5190,1881,15471
5191,1881,15491
5192,1881,15510
5193,1881,15529
5194,1881,15548
5195,1881,15567
5196,1881,15586
5197,1881,15605
5198,1881,15624
5199,1881,15643
5200,1881,15662
5201,1881,15681
5202,1881,15700
5203,1881,15719
5204,1881,15809
5205,1884,15938
5206,1884,15986
5207,1884,16001
5208,1884,16016
5209,1884,16031
5210,1884,16046
5211,1884,16061
5212,1884,16076
5213,1884,16091
5214,1884,16105
5215,1884,16136
5216,1900,15319
5217,1900,15338
5218,1900,15357
5219,1900,15376
5220,1900,15395
5221,1900,15414
5222,1900,15433
5223,1900,15452
5224,1900,15471
5225,1900,15491
5226,1900,15510
5227,1900,15529
5228,1900,15548
5229,1900,15567
5230,1900,15586
5231,1900,15605
5232,1900,15624
5233,1900,15643
5234,1900,15662
5235,1900,15681
5236,1900,15700
5237,1900,15719
5238,1900,15809
5239,1903,15922
5240,1903,15938
5241,1903,15986
5242,1903,16001
5243,1903,16016
5244,1903,16031
5245,1903,16046
5246,1903,16061
5247,1903,16076
5248,1903,16091
5249,1903,16105
5250,1903,16136
5251,1919,15319
5252,1919,15338
5253,1919,15357
5254,1919,15376
5255,1919,15395
5256,1919,15414
5257,1919,15433
5258,1919,15452
5259,1919,15471
5260,1919,15491
5261,1919,15510
5262,1919,15529
5263,1919,15548
5264,1919,15567
5265,1919,15586
5266,1919,15605
5267,1919,15624
5268,1919,15643
5269,1919,15662
5270,1919,15681
5271,1919,15700
5272,1919,15719
5273,1919,15809
5274,1922,15938
5275,1922,15986
5276,1922,16001
5277,1922,16016
5278,1922,16031
5279,1922,16046
5280,1922,16061
5281,1922,16076
5282,1922,16091
5283,1922,16105
5284,1922,16136
5285,1938,15319
5286,1938,15338
5287,1938,15357
5288,1938,15376
5289,1938,15395
5290,1938,15414
5291,1938,15433
5292,1938,15452
5293,1938,15471
5294,1938,15491
5295,1938,15510
5296,1938,15529
5297,1938,15548
5298,1938,15567
5299,1938,15586
5300,1938,15605
5301,1938,15624
5302,1938,15643
5303,1938,15662
5304,1938,15681
5305,1938,15700
5306,1938,15719
5307,1938,15809
5308,1941,15922
5309,1941,15938
5310,1941,15986
5311,1941,16001
5312,1941,16016
5313,1941,16031
5314,1941,16046
5315,1941,16061
5316,1941,16076
5317,1941,16091
5318,1941,16105
5319,1941,16120
5320,1941,16136
5321,1959,15922
5322,1959,15938
5323,1959,15986
5324,1959,16001
5325,1959,16016
5326,1959,16031
5327,1959,16046
5328,1959,16061
5329,1959,16076
5330,1959,16091
5331,1959,16105
5332,1959,16120
5333,1959,16136
5334,1962,26936
5335,1962,26956
5336,1977,15922
5337,1977,15938
5338,1977,15986
5339,1977,16001
5340,1977,16016
5341,1977,16031
5342,1977,16046
5343,1977,16061
5344,1977,16076
5345,1977,16091
5346,1977,16105
5347,1977,16120
5348,1977,16136
5349,1980,26936
5350,1980,26956
5351,1995,15922
5352,1995,15938
5353,1995,15954
5354,1995,15986
5355,1995,16001
5356,1995,16016
5357,1995,16031
5358,1995,16046
5359,1995,16061
5360,1995,16076
5361,1995,16091
5362,1995,16105
5363,1995,16120
5364,1995,16136
5365,1998,26936
5366,1998,26956
5367,2013,15922
5368,2013,15938
5369,2013,15954
5370,2013,15986
5371,2013,16001
5372,2013,16016
5373,2013,16031
5374,2013,16046
5375,2013,16061
5376,2013,16076
5377,2013,16091
5378,2013,16105
5379,2013,16120
5380,2013,16136
5381,2015,15315
5382,2015,15334
5383,2015,15372
5384,2015,15410
5385,2015,15429
5386,2015,15487
5387,2016,26956
5388,2031,15922
5389,2031,15938
5390,2031,15986
5391,2031,16001
5392,2031,16016
5393,2031,16031
5394,2031,16046
5395,2031,16061
5396,2031,16076
5397,2031,16091
5398,2031,16105
5399,2031,16120
5400,2031,16136
5401,2033,15315
5402,2033,15334
5403,2033,15372
5404,2033,15410
5405,2033,15429
5406,2033,15487
5407,2034,26936
5408,2034,26956
5409,2049,15754
5410,2049,15858
5411,2049,15906
5412,2049,15922
5413,2049,15938
5414,2049,15954
5415,2049,15970
5416,2049,15986
5417,2049,16001
5418,2049,16016
5419,2049,16031
5420,2049,16046
5421,2049,16061
5422,2049,16076
5423,2049,16091
5424,2049,16105
5425,2049,16120
5426,2049,16136
5427,2049,16152
5428,2049,16168
5429,2049,20808
5430,2049,26690
5431,2049,26707
5432,2066,15754
5433,2066,15858
5434,2066,15922
5435,2066,15938
5436,2066,15954
5437,2066,15970
5438,2066,15986
5439,2066,16001
5440,2066,16016
5441,2066,16031
5442,2066,16046
5443,2066,16061
5444,2066,16076
5445,2066,16091
5446,2066,16105
5447,2066,16120
5448,2066,16136
5449,2066,16152
5450,2066,16168
5451,2066,20808
5452,2066,26690
5453,2066,26707
5454,2068,15372
5455,2068,15410
5456,2068,15487
5457,2083,15754
5458,2083,15858
5459,2083,15922
5460,2083,15938
5461,2083,15954
5462,2083,15970
5463,2083,15986
5464,2083,16001
5465,2083,16016
5466,2083,16031
5467,2083,16046
5468,2083,16061
5469,2083,16076
5470,2083,16091
5471,2083,16105
5472,2083,16120
5473,2083,16136
5474,2083,16152
5475,2083,16168
5476,2083,20808
5477,2083,26690
5478,2083,26707
5479,2085,15372
5480,2085,15410
5481,2085,15487
5482,2100,15754
5483,2100,15858
5484,2100,15922
5485,2100,15938
5486,2100,15954
5487,2100,15970
5488,2100,15986
5489,2100,16001
5490,2100,16016
5491,2100,16031
5492,2100,16046
5493,2100,16061
5494,2100,16076
5495,2100,16091
5496,2100,16105
5497,2100,16120
5498,2100,16136
5499,2100,16152
5500,2100,16168
5501,2100,16200
5502,2100,20808
5503,2100,26690
5504,2100,26707
5505,2102,15372
5506,2102,15410
5507,2102,15487
5508,2117,15754
5509,2117,15858
5510,2117,15922
5511,2117,15938
5512,2117,15954
5513,2117,15970
5514,2117,15986
5515,2117,16001
5516,2117,16016
5517,2117,16031
5518,2117,16046
5519,2117,16061
5520,2117,16076
5521,2117,16091
5522,2117,16105
5523,2117,16120
5524,2117,16136
5525,2117,16152
5526,2117,16168
5527,2117,16200
5528,2117,20808
5529,2117,26690
5530,2117,26707
5531,2119,15410
5532,2119,15429
5533,2119,15448
5534,2119,15467
5535,2119,15487
5536,2119,15506
5537,2135,15754
5538,2135,15858
5539,2135,15922
5540,2135,15938
5541,2135,15954
5542,2135,15970
5543,2135,15986
5544,2135,16001
5545,2135,16016
5546,2135,16031
5547,2135,16046
5548,2135,16061
5549,2135,16076
5550,2135,16091
5551,2135,16105
5552,2135,16120
5553,2135,16136
5554,2135,16152
5555,2135,16168
5556,2135,16200
5557,2135,20808
5558,2135,26690
5559,2135,26707
5560,2137,15410
5561,2137,15429
5562,2137,15448
5563,2137,15467
5564,2137,15487
5565,2137,15506
5566,2153,15754
5567,2153,15858
5568,2153,15922
5569,2153,15938
5570,2153,15954
5571,2153,15970
5572,2153,15986
5573,2153,16001
5574,2153,16016
5575,2153,16031
5576,2153,16046
5577,2153,16061
5578,2153,16076
5579,2153,16091
5580,2153,16105
5581,2153,16120
5582,2153,16136
5583,2153,16152
5584,2153,16168
5585,2153,16200
5586,2153,20808
5587,2153,26690
5588,2153,26707
5589,2155,15410
5590,2155,15429
5591,2155,15448
5592,2155,15467
5593,2155,15487
5594,2155,15506
5595,2171,15754
5596,2171,15858
5597,2171,15922
5598,2171,15938
5599,2171,15954
5600,2171,15970
5601,2171,15986
5602,2171,16001
5603,2171,16016
5604,2171,16031
5605,2171,16046
5606,2171,16061
5607,2171,16076
5608,2171,16091
5609,2171,16105
5610,2171,16120
5611,2171,16136
5612,2171,16152
5613,2171,16168
5614,2171,16200
5615,2171,20808
5616,2171,26690
5617,2171,26707
5618,2173,15410
5619,2173,15429
5620,2173,15448
5621,2173,15467
5622,2173,15487
5623,2173,15506
5624,2189,15754
5625,2189,15858
5626,2189,15922
5627,2189,15938
5628,2189,15954
5629,2189,15970
5630,2189,15986
5631,2189,16001
5632,2189,16016
5633,2189,16031
5634,2189,16046
5635,2189,16061
5636,2189,16076
5637,2189,16091
5638,2189,16105
5639,2189,16120
5640,2189,16136
5641,2189,16152
5642,2189,16168
5643,2189,16200
5644,2189,20808
5645,2189,26690
5646,2189,26707
5647,2207,15754
5648,2207,15858
5649,2207,15922
5650,2207,15938
5651,2207,15954
5652,2207,15970
5653,2207,15986
5654,2207,16001
5655,2207,16016
5656,2207,16031
5657,2207,16046
5658,2207,16061
5659,2207,16076
5660,2207,16091
5661,2207,16105
5662,2207,16120
5663,2207,16136
5664,2207,16152
5665,2207,16168
5666,2207,16200
5667,2207,20808
5668,2207,26690
5669,2207,26707
5670,2225,15922
5671,2225,15938
5672,2225,15954
5673,2225,15970
5674,2225,15986
5675,2225,16001
5676,2225,16016
5677,2225,16031
5678,2225,16046
5679,2225,16061
5680,2225,16076
5681,2225,16091
5682,2225,16105
5683,2225,16120
5684,2225,16136
5685,2225,20808
5686,2225,26690
5687,2244,15754
5688,2244,15922
5689,2244,15938
5690,2244,15954
5691,2244,15970
5692,2244,15986
5693,2244,16001
5694,2244,16016
5695,2244,16031
5696,2244,16046
5697,2244,16061
5698,2244,16076
5699,2244,16091
5700,2244,16105
5701,2244,16120
5702,2244,16136
5703,2244,20808
5704,2244,26690
5705,2263,15754
5706,2263,15922
5707,2263,15938
5708,2263,15954
5709,2263,15986
5710,2263,16001
5711,2263,16016
5712,2263,16031
5713,2263,16046
5714,2263,16061
5715,2263,16076
5716,2263,16091
5717,2263,16105
5718,2263,16120
5719,2263,16136
5720,2263,20808
5721,2263,26690
5722,2282,15754
5723,2282,15922
5724,2282,15938
5725,2282,15954
5726,2282,15986
5727,2282,16001
5728,2282,16016
5729,2282,16031
5730,2282,16046
5731,2282,16061
5732,2282,16076
5733,2282,16091
5734,2282,16105
5735,2282,16120
5736,2282,16136
5737,2282,20808
5738,2282,26690
5739,2301,15922
5740,2301,15938
5741,2301,15986
5742,2301,16001
5743,2301,16016
5744,2301,16031
5745,2301,16046
5746,2301,16061
5747,2301,16076
5748,2301,16091
5749,2301,16105
5750,2301,16120
5751,2301,16136
5752,2301,26690
5753,2301,26707
5754,2320,15754
5755,2320,15922
5756,2320,15938
5757,2320,15986
5758,2320,16001
5759,2320,16016
5760,2320,16031
5761,2320,16046
5762,2320,16061
5763,2320,16076
5764,2320,16091
5765,2320,16105
5766,2320,16120
5767,2320,16136
5768,2320,26690
5769,2320,26707
5770,2334,18336
5771,2338,15754
5772,2338,15922
5773,2338,15938
5774,2338,15986
5775,2338,16001
5776,2338,16016
5777,2338,16031
5778,2338,16046
5779,2338,16061
5780,2338,16076
5781,2338,16091
5782,2338,16105
5783,2338,16120
5784,2338,16136
5785,2338,26690
5786,2338,26707
5787,2353,18336
5788,2353,19811
5789,2357,15754
5790,2357,15922
5791,2357,15938
5792,2357,15954
5793,2357,15986
5794,2357,16001
5795,2357,16016
5796,2357,16031
5797,2357,16046
5798,2357,16061
5799,2357,16076
5800,2357,16091
5801,2357,16105
5802,2357,16120
5803,2357,16136
5804,2357,20808
5805,2357,26690
5806,2357,26707
5807,2372,18336
5808,2372,19811
5809,2376,15754
5810,2376,15922
5811,2376,15938
5812,2376,15954
5813,2376,15986
5814,2376,16001
5815,2376,16016
5816,2376,16031
5817,2376,16046
5818,2376,16061
5819,2376,16076
5820,2376,16091
5821,2376,16105
5822,2376,16120
5823,2376,16136
5824,2376,16168
5825,2376,20808
5826,2376,26690
5827,2376,26707
5828,2395,15754
5829,2395,15922
5830,2395,15938
5831,2395,15954
5832,2395,15986
5833,2395,16001
5834,2395,16016
5835,2395,16031
5836,2395,16046
5837,2395,16061
5838,2395,16076
5839,2395,16091
5840,2395,16105
5841,2395,16120
5842,2395,16136
5843,2395,16168
5844,2395,20808
5845,2395,26690
5846,2395,26707
5847,2414,15754
5848,2414,15807
5849,2414,15841
5850,2414,15858
5851,2414,15922
5852,2414,15938
5853,2414,15954
5854,2414,15970
5855,2414,15986
5856,2414,16001
5857,2414,16016
5858,2414,16031
5859,2414,16046
5860,2414,16061
5861,2414,16076
5862,2414,16091
5863,2414,16105
5864,2414,16120
5865,2414,16136
5866,2414,16168
5867,2414,16200
5868,2414,20808
5869,2414,26690
5870,2414,26707
5871,2417,26616
5872,2417,26650
5873,2417,26936
5874,2417,26956
5875,2433,15754
5876,2433,15922
5877,2433,15938
5878,2433,15954
5879,2433,15986
5880,2433,16001
5881,2433,16016
5882,2433,16031
5883,2433,16046
5884,2433,16061
5885,2433,16076
5886,2433,16091
5887,2433,16105
5888,2433,16120
5889,2433,16136
5890,2433,26690
5891,2436,26616
5892,2436,26936
5893,2436,26956
5894,2452,15754
5895,2452,15922
5896,2452,15938
5897,2452,15954
5898,2452,15986
5899,2452,16001
5900,2452,16016
5901,2452,16031
5902,2452,16046
5903,2452,16061
5904,2452,16076
5905,2452,16091
5906,2452,16105
5907,2452,16120
5908,2452,16136
5909,2452,26690
5910,2455,26616
5911,2455,26936
5912,2455,26956
5913,2469,15754
5914,2469,15922
5915,2469,15938
5916,2469,15954
5917,2469,15986
5918,2469,16001
5919,2469,16016
5920,2469,16031
5921,2469,16046
5922,2469,16061
5923,2469,16076
5924,2469,16091
5925,2469,16105
5926,2469,16120
5927,2469,16136
5928,2469,26690
5929,2472,26956
5930,2486,15754
5931,2486,15922
5932,2486,15938
5933,2486,15954
5934,2486,15986
5935,2486,16001
5936,2486,16016
5937,2486,16031
5938,2486,16046
5939,2486,16061
5940,2486,16076
5941,2486,16091
5942,2486,16105
5943,2486,16120
5944,2486,16136
5945,2486,26690
5946,2503,15754
5947,2503,15922
5948,2503,15938
5949,2503,15954
5950,2503,15986
5951,2503,16001
5952,2503,16016
5953,2503,16031
5954,2503,16046
5955,2503,16061
5956,2503,16076
5957,2503,16091
5958,2503,16105
5959,2503,16120
5960,2503,16136
5961,2503,26690
5962,2520,15754
5963,2520,15922
5964,2520,15938
5965,2520,15954
5966,2520,15986
5967,2520,16001
5968,2520,16016
5969,2520,16031
5970,2520,16046
5971,2520,16061
5972,2520,16076
5973,2520,16091
5974,2520,16105
5975,2520,16120
5976,2520,16136
5977,2520,26690
5978,2537,15754
5979,2537,15922
5980,2537,15938
5981,2537,15954
5982,2537,15986
5983,2537,16001
5984,2537,16016
5985,2537,16031
5986,2537,16046
5987,2537,16061
5988,2537,16076
5989,2537,16091
5990,2537,16105
5991,2537,16120
5992,2537,16136
5993,2537,26690
5994,2540,26956
5995,2554,15754
5996,2554,15922
5997,2554,15938
5998,2554,15954
5999,2554,15986
6000,2554,16001
6001,2554,16016
6002,2554,16031
6003,2554,16046
6004,2554,16061
6005,2554,16076
6006,2554,16091
6007,2554,16105
6008,2554,16120
6009,2554,16136
6010,2554,26690
6011,2557,26956
6012,2571,15754
6013,2571,15922
6014,2571,15938
6015,2571,15954
6016,2571,15986
6017,2571,16001
6018,2571,16016
6019,2571,16031
6020,2571,16046
6021,2571,16061
6022,2571,16076
6023,2571,16091
6024,2571,16105
6025,2571,16120
6026,2571,16136
6027,2571,26690
6028,2574,26956
6029,2588,15754
6030,2588,15922
6031,2588,15938
6032,2588,15954
6033,2588,15986
6034,2588,16001
6035,2588,16016
6036,2588,16031
6037,2588,16046
6038,2588,16061
6039,2588,16076
6040,2588,16091
6041,2588,16105
6042,2588,16120
6043,2588,16136
6044,2588,26690
6045,2591,26956
6046,2605,15754
6047,2605,15922
6048,2605,15938
6049,2605,15954
6050,2605,15986
6051,2605,16001
6052,2605,16016
6053,2605,16031
6054,2605,16046
6055,2605,16061
6056,2605,16076
6057,2605,16091
6058,2605,16105
6059,2605,16120
6060,2605,16136
6061,2605,26690
6062,2621,14283
6063,2621,15470
6064,2621,15490
6065,2621,15509
6066,2621,15528
6067,2621,15547
6068,2621,15604
6069,2621,15623
6070,2621,15642
6071,2621,15661
6072,2621,15699
6073,2621,15737
6074,2621,15756
6075,2621,15809
6076,2622,15754
6077,2622,15922
6078,2622,15938
6079,2622,15954
6080,2622,15986
6081,2622,16001
6082,2622,16016
6083,2622,16031
6084,2622,16046
6085,2622,16061
6086,2622,16076
6087,2622,16091
6088,2622,16105
6089,2622,16120
6090,2622,16136
6091,2622,26690
6092,2639,14283
6093,2639,15451
6094,2639,15470
6095,2639,15490
6096,2639,15509
6097,2639,15528
6098,2639,15547
6099,2639,15566
6100,2639,15585
6101,2639,15604
6102,2639,15623
6103,2639,15642
6104,2639,15661
6105,2639,15680
6106,2639,15699
6107,2639,15718
6108,2639,15737
6109,2639,15756
6110,2639,15775
6111,2639,15792
6112,2639,15809
6113,2639,15826
6114,2639,15843
6115,2639,15860
6116,2640,15754
6117,2640,15922
6118,2640,15938
6119,2640,15954
6120,2640,15986
6121,2640,16001
6122,2640,16016
6123,2640,16031
6124,2640,16046
6125,2640,16061
6126,2640,16076
6127,2640,16091
6128,2640,16105
6129,2640,16120
6130,2640,16136
6131,2640,26690
6132,2643,26616
6133,2643,26650
6134,2657,15451
6135,2657,15490
6136,2657,15509
6137,2657,15528
6138,2657,15547
6139,2657,15566
6140,2657,15585
6141,2657,15604
6142,2657,15623
6143,2657,15642
6144,2657,15661
6145,2657,15680
6146,2657,15699
6147,2657,15718
6148,2657,15737
6149,2657,15756
6150,2657,15775
6151,2657,15792
6152,2657,15809
6153,2657,15826
6154,2657,15843
6155,2657,15860
6156,2658,15754
6157,2658,15922
6158,2658,15938
6159,2658,15954
6160,2658,15986
6161,2658,16001
6162,2658,16016
6163,2658,16031
6164,2658,16046
6165,2658,16061
6166,2658,16076
6167,2658,16091
6168,2658,16105
6169,2658,16120
6170,2658,16136
6171,2658,26690
6172,2661,26616
6173,2661,26650
6174,2675,15470
6175,2675,15490
6176,2675,15509
6177,2675,15528
6178,2675,15547
6179,2675,15566
6180,2675,15585
6181,2675,15604
6182,2675,15623
6183,2675,15642
6184,2675,15661
6185,2675,15680
6186,2675,15699
6187,2675,15718
6188,2675,15737
6189,2675,15756
6190,2675,15775
6191,2675,15792
6192,2675,15809
6193,2675,15826
6194,2675,15843
6195,2675,15860
6196,2675,15876
6197,2675,15940
6198,2676,15754
6199,2676,15922
6200,2676,15938
6201,2676,15954
6202,2676,15986
6203,2676,16001
6204,2676,16016
6205,2676,16031
6206,2676,16046
6207,2676,16061
6208,2676,16076
6209,2676,16091
6210,2676,16105
6211,2676,16120
6212,2676,16136
6213,2676,26690
6214,2679,26616
6215,2679,26650
6216,2693,15470
6217,2693,15490
6218,2693,15509
6219,2693,15528
6220,2693,15547
6221,2693,15566
6222,2693,15585
6223,2693,15604
6224,2693,15623
6225,2693,15642
6226,2693,15661
6227,2693,15680
6228,2693,15699
6229,2693,15718
6230,2693,15737
6231,2693,15756
6232,2693,15775
6233,2693,15792
6234,2693,15809
6235,2693,15826
6236,2693,15843
6237,2693,15860
6238,2693,15876
6239,2693,15940
6240,2694,15754
6241,2694,15922
6242,2694,15938
6243,2694,15954
6244,2694,15986
6245,2694,16001
6246,2694,16016
6247,2694,16031
6248,2694,16046
6249,2694,16061
6250,2694,16076
6251,2694,16091
6252,2694,16105
6253,2694,16120
6254,2694,16136
6255,2694,26690
6256,2697,26616
6257,2697,26650
6258,2711,15470
6259,2711,15490
6260,2711,15509
6261,2711,15528
6262,2711,15547
6263,2711,15566
6264,2711,15585
6265,2711,15604
6266,2711,15623
6267,2711,15642
6268,2711,15661
6269,2711,15680
6270,2711,15699
6271,2711,15718
6272,2711,15737
6273,2711,15756
6274,2711,15775
6275,2711,15792
6276,2711,15809
6277,2711,15826
6278,2711,15843
6279,2711,15860
6280,2711,15876
6281,2711,15940
6282,2712,15754
6283,2712,15922
6284,2712,15938
6285,2712,15954
6286,2712,15986
6287,2712,16001
6288,2712,16016
6289,2712,16031
6290,2712,16046
6291,2712,16061
6292,2712,16076
6293,2712,16091
6294,2712,16105
6295,2712,16120
6296,2712,16136
6297,2712,26690
6298,2715,26616
6299,2715,26650
6300,2729,372
6301,2729,15585
6302,2729,15586
6303,2729,15642
6304,2729,15699
6305,2729,15718
6306,2729,15737
6307,2729,15756
6308,2729,15775
6309,2729,15792
6310,2729,15809
6311,2729,15826
6312,2729,15843
6313,2729,15860
6314,2729,15876
6315,2729,15924
6316,2729,15940
6317,2729,15956
6318,2729,15972
6319,2729,19890
6320,2730,15754
6321,2730,15922
6322,2730,15938
6323,2730,15954
6324,2730,15986
6325,2730,16001
6326,2730,16016
6327,2730,16031
6328,2730,16046
6329,2730,16061
6330,2730,16076
6331,2730,16091
6332,2730,16105
6333,2730,16120
6334,2730,16136
6335,2730,26690
6336,2733,26616
6337,2733,26650
6338,2747,372
6339,2747,15585
6340,2747,15586
6341,2747,15642
6342,2747,15699
6343,2747,15718
6344,2747,15737
6345,2747,15756
6346,2747,15775
6347,2747,15792
6348,2747,15809
6349,2747,15826
6350,2747,15843
6351,2747,15860
6352,2747,15876
6353,2747,15924
6354,2747,15940
6355,2747,15956
6356,2747,15972
6357,2747,19890
6358,2748,15754
6359,2748,15922
6360,2748,15938
6361,2748,15954
6362,2748,15986
6363,2748,16001
6364,2748,16016
6365,2748,16031
6366,2748,16046
6367,2748,16061
6368,2748,16076
6369,2748,16091
6370,2748,16105
6371,2748,16120
6372,2748,16136
6373,2748,26690
6374,2751,26616
6375,2751,26650
6376,2765,372
6377,2765,15585
6378,2765,15586
6379,2765,15642
6380,2765,15699
6381,2765,15718
6382,2765,15737
6383,2765,15756
6384,2765,15775
6385,2765,15792
6386,2765,15809
6387,2765,15826
6388,2765,15843
6389,2765,15860
6390,2765,15876
6391,2765,15924
6392,2765,15940
6393,2765,15956
6394,2765,15972
6395,2765,19890
6396,2766,15754
6397,2766,15922
6398,2766,15938
6399,2766,15954
6400,2766,15986
6401,2766,16001
6402,2766,16016
6403,2766,16031
6404,2766,16046
6405,2766,16061
6406,2766,16076
6407,2766,16091
6408,2766,16105
6409,2766,16120
6410,2766,16136
6411,2766,26690
6412,2769,26616
6413,2769,26650
6414,2769,26956
6415,2783,15754
6416,2783,15922
6417,2783,15938
6418,2783,15954
6419,2783,15986
6420,2783,16001
6421,2783,16016
6422,2783,16031
6423,2783,16046
6424,2783,16061
6425,2783,16076
6426,2783,16091
6427,2783,16105
6428,2783,16120
6429,2783,16136
6430,2783,26690
6431,2786,26616
6432,2786,26650
6433,2801,15754
6434,2801,15922
6435,2801,15938
6436,2801,15954
6437,2801,15986
6438,2801,16001
6439,2801,16016
6440,2801,16031
6441,2801,16046
6442,2801,16061
6443,2801,16076
6444,2801,16091
6445,2801,16105
6446,2801,16120
6447,2801,16136
6448,2801,26690
6449,2804,26616
6450,2804,26650
6451,2819,15754
6452,2819,15922
6453,2819,15938
6454,2819,15954
6455,2819,15986
6456,2819,16001
6457,2819,16016
6458,2819,16031
6459,2819,16046
6460,2819,16061
6461,2819,16076
6462,2819,16091
6463,2819,16105
6464,2819,16120
6465,2819,16136
6466,2819,26690
6467,2822,26616
6468,2822,26650
6469,2837,15754
6470,2837,15922
6471,2837,15938
6472,2837,15954
6473,2837,15986
6474,2837,16001
6475,2837,16016
6476,2837,16031
6477,2837,16046
6478,2837,16061
6479,2837,16076
6480,2837,16091
6481,2837,16105
6482,2837,16120
6483,2837,16136
6484,2837,26690
6485,2840,26616
6486,2840,26650
6487,2855,15754
6488,2855,15922
6489,2855,15938
6490,2855,15954
6491,2855,15986
6492,2855,16001
6493,2855,16016
6494,2855,16031
6495,2855,16046
6496,2855,16061
6497,2855,16076
6498,2855,16091
6499,2855,16105
6500,2855,16120
6501,2855,16136
6502,2855,26690
6503,2858,26616
6504,2858,26650
6505,2873,15754
6506,2873,15922
6507,2873,15938
6508,2873,15954
6509,2873,15986
6510,2873,16001
6511,2873,16016
6512,2873,16031
6513,2873,16046
6514,2873,16061
6515,2873,16076
6516,2873,16091
6517,2873,16105
6518,2873,16120
6519,2873,16136
6520,2873,26690
6521,2876,26616
6522,2876,26650
6523,2891,15754
6524,2891,15922
6525,2891,15938
6526,2891,15954
6527,2891,15986
6528,2891,16001
6529,2891,16016
6530,2891,16031
6531,2891,16046
6532,2891,16061
6533,2891,16076
6534,2891,16091
6535,2891,16105
6536,2891,16120
6537,2891,16136
6538,2891,26690
6539,2894,26616
6540,2894,26650
6541,2909,15754
6542,2909,15922
6543,2909,15938
6544,2909,15954
6545,2909,15986
